Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,66026268,42,36,12200,6180,1793,0,290.47619047619054,485.1956225093201,348,0,171.66666666666663,125.76258812313208,278.3740556107154,1.1813480053120675,857483.9999999999,5947239.991259578,51448528,1,66026268,1610396.780487805,8121549.668535766,51448528,3,66026127,1886460.7714285715,8825511.157998377,51665264,3,28,28,0,0,0,0,864,744,0.6361104643988056,0.5452375409132619,0,1793,235.6410256410256,368.90856834930224,136093.53180153182,4,4,0,56,76,0,0,0,0.8571428571428571,235.64102564102564,290.4761904761905,171.66666666666666,0,0,0,0,0,0,0,156,0,79,8192,2053,28,20,219024.0,5945.317569314528,225563,213944,21789679.0,25692479.50808335,51448528,6353616
6,711,8,8,466,414,233,0,58.25,107.85804162350225,207,0,51.75,95.82238032645908,1237693.3895921237,22503.516174402248,47.39999999999999,98.41805873778596,393,1,665,95.0,166.01104380934018,468,1,632,90.28571428571428,167.9649906832912,459,1,2,2,0,0,0,2,184,184,11251.758087201124,11251.758087201124,0,233,55.00000000000001,98.61575262941852,9725.066666666668,2,4,2,4,14,0,0,0,1.0,55.0,58.25,51.75,0,0,0,0,0,0,0,29,0,25,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,1020,10,8,624,3064,312,0,62.4,131.55075066300458,1532,0,383.0,709.1781964257743,3615686.274509804,17647.05882352941,59.99999999999999,163.71278202999298,689,1,948,105.33333333333331,235.7408534811054,730,1,949,135.57142857142858,287.3463978910339,782,1,2,2,0,0,0,2,224,184,9803.921568627453,7843.137254901961,0,1532,204.88888888888889,493.0759264870328,243123.8692810457,2,4,2,4,16,0,0,0,0.8,204.88888888888889,62.4,383.0,0,0,0,0,0,0,0,34,0,170,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,967,10,10,3130,3048,1565,0,313.0,659.8619384218018,1524,0,304.8,642.5748205462147,6388831.437435367,20682.52326783868,50.89473684210526,156.94545929392942,694,0,927,103.0,262.85594914325225,801,0,960,106.66666666666669,221.7955139311884,694,0,2,2,0,0,0,2,224,224,10341.26163391934,10341.26163391934,0,1565,308.9000000000001,633.9192128505434,401853.5684210527,2,4,2,4,18,0,0,0,1.0,308.9,313.0,304.8,0,0,0,0,0,0,0,156,0,152,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
17,61818,2,2,82,386,41,41,41.0,0.0,193,193,193.0,0.0,7570.610501795593,64.7060726649196,20606.0,35684.57676644071,61811,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,32.3530363324598,32.3530363324598,41,193,117.0,87.75724091682311,7701.333333333333,0,0,0,0,0,0,0,0,1.0,117.0,41.0,193.0,0,0,0,0,0,0,0,20,0,96,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,61222,1,1,58,167,58,58,58.0,0.0,167,167,167.0,0.0,3675.1494560778806,32.66799516513672,61222.0,0.0,61222,61222,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.333997582568358,16.333997582568358,58,167,112.5,77.07463914933368,5940.5,0,0,0,0,0,0,0,0,1.0,112.5,58.0,167.0,0,0,0,0,0,0,0,29,0,83,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0
6,60122371,5,3,286,241,286,0,57.2,127.90308831298798,241,0,80.33333333333333,139.1414148746998,8.765456039649534,0.133061951266027,8588910.142857142,22607262.1360684,59857083,50,60122371,15030592.75,29884513.698075254,59857083,84,28585,14292.5,19427.7588131004,28030,555,1,1,0,0,1,0,112,72,0.0831637195412669,0.0498982317247601,0,286,65.875,122.5682754339684,15022.982142857143,0,2,1,2,7,0,0,0,0.6,65.875,57.2,80.33333333333333,0,0,0,0,0,0,0,35,0,30,8192,946,1,20,265288.0,0.0,265288,265288,59857083.0,0.0,59857083,59857083
17,13150737,207,0,10350,0,50,50,50.0,0.0,0,0,0.0,0.0,787.0281338604825,15.74056267720965,63838.52912621355,211139.14242110265,795594,1,13150737,63838.52912621355,211139.14242110265,795594,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1656,0,15.74056267720965,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,10350,207,787,0,0,0,1,50,0,0,0,0,206,8,0.0,0.0,0,0,0.0,0.0,0,0
6,6128404,18,15,5508,9232,1660,0,306.0,522.3978650528395,2634,0,615.4666666666666,782.748077213194,2405.193913456097,5.384762492812159,191512.62500000003,1036158.3399014547,5865730,1,6128332,360490.1176470588,1419660.425650527,5865730,1,6128381,437741.5,1625239.0307584226,6084356,2,10,8,0,0,0,2,384,324,2.937143177897541,2.447619314914617,0,2634,446.6666666666667,661.4516548219277,437518.29166666657,0,4,2,18,31,0,0,0,0.8333333333333334,446.6666666666667,306.0,615.4666666666667,0,0,0,0,0,0,0,166,0,279,8192,0,10,20,262599.0,0.0,262599,262599,5865730.0,0.0,5865730,5865730
6,1072,10,10,3082,3000,1541,0,308.19999999999993,649.7426499092629,1500,0,300.0,632.4555320336759,5673507.462686567,18656.716417910447,56.42105263157895,164.10204000000653,727,1,974,108.2222222222222,278.05385169863126,843,1,1029,114.33333333333331,233.05364189387817,727,1,2,2,0,0,0,2,224,224,9328.358208955224,9328.358208955224,0,1541,304.1,624.0709220829582,389464.5157894736,2,4,2,4,18,0,0,0,1.0,304.1,308.2,300.0,0,0,0,0,0,0,0,154,0,150,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,77100,14,14,4104,1020,1660,0,293.1428571428571,583.99484417414,210,0,72.85714285714286,89.40904888196732,66459.14396887159,363.16472114137486,2855.555555555556,14355.380578866678,74678,1,77081,5929.307692307692,20700.421011759703,74816,2,77058,5927.538461538461,20680.334441264826,74748,1,8,6,0,0,0,4,304,304,181.58236057068743,181.58236057068743,0,1660,183.00000000000003,425.016426697796,180638.962962963,2,4,4,14,24,0,0,0,1.0,183.0,293.1428571428572,72.85714285714286,0,0,0,0,0,0,0,146,0,36,8192,0,8,20,0.0,0.0,0,0,0.0,0.0,0,0
6,1151,8,8,2796,2836,1398,0,349.5,647.1482497410135,1418,0,354.5,656.406450738739,4893136.403127716,13900.955690703737,76.73333333333335,177.67525218244447,692,0,956,136.57142857142856,309.82352887994006,837,2,1148,164.0,269.0328356663303,756,0,2,2,0,0,0,2,184,184,6950.477845351868,6950.477845351868,0,1418,352.0,629.6979169940669,396519.4666666667,2,4,2,4,14,0,0,0,1.0,352.0,349.5,354.5,0,0,0,0,0,0,0,174,0,177,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,804,9,10,4930,258,2465,0,547.7777777777778,902.5869456426038,129,0,25.8,54.39117575489612,6452736.31840796,23631.8407960199,44.66666666666666,106.34627126403966,459,0,743,92.875,195.43682757205352,550,0,802,89.11111111111111,145.79304205314844,472,1,2,2,0,0,0,2,204,224,11194.029850746268,12437.810945273632,0,2465,273.0526315789474,659.73626664029,435251.94152046775,2,4,2,4,17,0,0,0,1.1111111111111112,273.05263157894734,547.7777777777778,25.8,0,0,0,0,0,0,0,259,0,13,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0
17,61275,2,2,68,280,34,34,34.0,0.0,140,140,140.0,0.0,5679.314565483476,65.27947776417788,20425.0,35333.84332336351,61225,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,32.63973888208894,32.63973888208894,34,140,87.0,61.19912853410033,3745.3333333333335,0,0,0,0,0,0,0,0,1.0,87.0,34.0,140.0,0,0,0,0,0,0,0,17,0,70,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,60691,1,1,59,121,59,59,59.0,0.0,121,121,121.0,0.0,2965.843370516221,32.95381522795802,60691.0,0.0,60691,60691,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.47690761397901,16.47690761397901,59,121,90.0,43.840620433565945,1922.0,0,0,0,0,0,0,0,0,1.0,90.0,59.0,121.0,0,0,0,0,0,0,0,29,0,60,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0
6,25217512,45,34,10156,6682,2920,0,225.68888888888887,510.264183902552,1032,0,196.52941176470583,233.44744854023685,667.7105973023826,3.132743626730504,323301.4358974359,1974850.0598799544,13010607,0,25217512,573125.2727272728,2614817.6395572303,13010607,1,25217324,764161.3333333334,3057534.1835427885,13210403,0,28,30,0,0,2,0,924,704,1.784474217757882,1.348269408972622,0,2920,213.1392405063292,412.4838997379237,170142.9675430055,0,4,2,58,77,0,0,0,0.7555555555555555,213.13924050632912,225.6888888888889,196.52941176470588,3216,4,17866666,421,4,645210,0,128,0,84,8192,2051,31,20,206336.5,5410.073982858276,210162,202511,12402311.0,860260.4531373042,13010607,11794015
6,1180,10,10,3104,3036,1552,0,310.3999999999999,654.3806571441766,1518,0,303.6,640.04499841808,5203389.830508474,16949.15254237288,62.10526315789474,184.96693240109528,819,1,1113,123.66666666666669,283.2494483666297,875,1,1129,125.44444444444444,263.0741868328738,819,1,2,2,0,0,0,2,224,224,8474.57627118644,8474.57627118644,0,1552,307.00000000000006,629.9989974929367,396898.7368421053,2,4,2,4,18,0,0,0,1.0,307.0,310.4,303.6,0,0,0,0,0,0,0,155,0,151,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,660,8,8,2794,2820,1397,0,349.25,646.6853396911272,1410,0,352.5,652.7031703396488,8506060.606060605,24242.424242424244,44.0,79.87221937927748,274,0,657,93.85714285714286,162.54889374321456,459,1,562,80.28571428571429,145.5663815191249,372,0,2,2,0,0,0,2,184,184,12121.212121212122,12121.212121212122,0,1410,350.875,627.6732562939628,393973.71666666673,2,4,2,4,14,0,0,0,1.0,350.875,349.25,352.5,0,0,0,0,0,0,0,174,0,176,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
17,61019,2,2,68,280,34,34,34.0,0.0,140,140,140.0,0.0,5703.141644405841,65.55335223454989,20339.666666666664,35223.27390140408,61012,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,32.776676117274945,32.776676117274945,34,140,87.0,61.19912853410033,3745.3333333333335,0,0,0,0,0,0,0,0,1.0,87.0,34.0,140.0,0,0,0,0,0,0,0,17,0,70,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,60460,1,1,59,121,59,59,59.0,0.0,121,121,121.0,0.0,2977.174991730069,33.079722130334105,60460.0,0.0,60460,60460,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.539861065167052,16.539861065167052,59,121,90.0,43.840620433565945,1922.0,0,0,0,0,0,0,0,0,1.0,90.0,59.0,121.0,0,0,0,0,0,0,0,29,0,60,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0
6,60574,5,5,97,179,97,0,19.4,43.37971876349592,179,0,35.8,80.05123359449246,4556.410341070426,165.08733119820386,6730.444444444444,9900.71882631649,19958,3,40689,10172.25,11702.84052057448,20602,4,40616,10154.0,11372.04812980787,20069,3,1,1,0,0,0,0,112,112,82.54366559910193,82.54366559910193,0,179,27.6,61.31195279515696,3759.155555555556,2,2,0,2,9,0,0,0,1.0,27.6,19.4,35.8,0,0,0,0,0,0,0,9,0,17,8192,913,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,31055,2,2,70,222,35,35,35.0,0.0,111,111,111.0,0.0,9402.672677507648,128.80373530832395,10351.666666666668,17923.5504388314,31048,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,64.40186765416198,64.40186765416198,35,111,73.0,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,1.0,73.0,35.0,111.0,0,0,0,0,0,0,0,17,0,55,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,30627,1,1,49,113,49,49,49.0,0.0,113,113,113.0,0.0,5289.450484866295,65.30185783785548,30627.0,0.0,30627,30627,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.65092891892774,32.65092891892774,49,113,81.0,45.254833995939045,2048.0,0,0,0,0,0,0,0,0,1.0,81.0,49.0,113.0,0,0,0,0,0,0,0,24,0,56,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0
6,1115,10,10,3054,2972,1527,0,305.4,643.839731610282,1486,0,297.2,626.5526137346949,5404484.304932735,17937.219730941702,58.68421052631579,176.87599316771153,782,1,1068,118.66666666666669,294.4231648495071,901,1,1050,116.66666666666669,254.30542660352336,782,1,2,2,0,0,0,2,224,224,8968.609865470851,8968.609865470851,0,1527,301.29999999999995,618.326102005287,382327.1684210526,2,4,2,4,18,0,0,0,1.0,301.3,305.4,297.2,0,0,0,0,0,0,0,152,0,148,8192,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,519337,16,14,4814,3970,1660,0,300.87499999999994,555.8132630059608,1268,0,283.57142857142856,455.07120563468106,16913.872880229985,57.76595929040296,17908.172413793105,67786.10740308127,315131,1,519315,34621.00000000001,92615.99552144636,315131,3,519277,39944.38461538461,141768.941208655,511764,1,8,6,0,0,0,4,344,304,30.80851162154824,26.95744766885471,0,1660,292.8,502.6937368850424,252700.99310344824,2,4,4,14,26,0,0,0,0.875,292.8,300.875,283.57142857142856,0,0,0,0,0,0,0,160,0,132,8192,0,8,20,0.0,0.0,0,0,0.0,0.0,0,0
6,3554,14,14,4076,1020,1646,0,291.1428571428571,578.9540777780429,210,0,72.85714285714286,89.40904888196732,1433877.3213280812,7878.446820483962,131.62962962962962,297.78104348253913,1210,0,3538,272.1538461538462,455.8665459235934,1348,1,3516,270.46153846153845,432.90060741171976,1276,1,8,6,0,0,0,4,304,304,3939.223410241981,3939.223410241981,0,1646,182.0,421.4131429334365,177589.037037037,2,4,4,14,24,0,0,0,1.0,182.0,291.1428571428572,72.85714285714286,0,0,0,0,0,0,0,145,0,36,8192,0,8,20,0.0,0.0,0,0,0.0,0.0,0,0
6,13399240,31,24,8258,2600,3072,0,266.3870967741935,638.5440040915663,260,0,108.33333333333334,90.84849627463473,810.3444672981452,4.1047104164116766,248134.0740740741,1754942.3070721098,12902778,0,13399240,446641.3333333333,2353067.152383845,12902778,0,13399050,582567.3913043479,2733415.2163565164,13120741,1,20,20,0,0,2,0,644,504,2.3135640528865813,1.7911463635250953,0,3072,197.4181818181818,486.101410350537,236294.5811447811,0,4,2,40,53,0,0,0,0.7741935483870968,197.4181818181818,266.38709677419354,108.33333333333331,288,4,5760000,288,4,41142857,0,150,0,47,8192,2050,21,20,496236.0,0.0,496236,496236,12902778.0,0.0,12902778,12902778
17,257,2,2,102,202,51,51,51.0,0.0,101,101,101.0,0.0,1182879.3774319063,15564.202334630349,85.66666666666666,143.1828667590272,251,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,7782.101167315174,7782.101167315174,51,101,76.0,28.867513459481287,833.3333333333334,0,0,0,0,0,0,0,0,1.0,76.0,51.0,101.0,0,0,0,0,0,0,0,25,0,50,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,140,2,2,328,326,164,164,164.0,0.0,163,163,163.0,0.0,4671428.571428572,28571.42857142857,46.66666666666667,73.9008344562721,132,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,14285.714285714286,14285.714285714286,163,164,163.5,0.577350269189623,0.3333333333333301,0,0,0,0,0,0,0,0,1.0,163.5,164.0,163.0,0,0,0,0,0,0,0,82,0,81,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,4,2,0,360,0,180,180,180.0,0.0,0,0,0.0,0.0,90000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,0,0,16,0,500000.0,0.0,180,180,180.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,180.0,180.0,0.0,0,0,0,0,0,0,1,180,0,0,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
6,13260002,22,14,1528,1784,252,0,69.45454545454545,80.98484706749439,307,0,127.4285714285714,105.63778045444091,249.773717982848,2.7149317172048693,378857.2,2206448.3961477126,13057944,0,13260002,631428.6666666666,2847604.4920119145,13057944,0,13259475,1019959.6153846154,3676950.627201693,13257591,1,12,12,0,0,2,0,464,304,1.6591249382918645,1.0558067789130048,0,307,92.0,94.34829092251752,8901.600000000002,0,4,2,24,34,0,0,0,0.6363636363636364,92.0,69.45454545454545,127.42857142857144,288,4,57599999,288,4,2938775,0,42,0,49,8192,2050,12,20,201441.0,0.0,201441,201441,13057944.0,0.0,13057944,13057944
6,13230370,26,22,1958,2234,228,0,75.3076923076923,69.85056577051856,414,0,101.54545454545456,124.52910437121852,316.8467699693962,3.6280164500312537,281497.23404255323,1899720.7439739231,13026743,0,13230370,529214.8,2603954.468443941,13026743,0,13230221,630010.5238095238,2885986.9203296923,13225490,3,18,18,0,0,0,0,544,464,1.9651755771002624,1.6628408729309914,0,414,87.33333333333336,98.48195284142672,9698.695035460996,4,4,0,36,46,0,0,0,0.8461538461538461,87.33333333333333,75.3076923076923,101.54545454545456,0,0,0,0,0,0,0,40,0,46,8192,2050,18,20,202580.0,0.0,202580,202580,13026743.0,0.0,13026743,13026743
17,227,2,2,102,202,51,51,51.0,0.0,101,101,101.0,0.0,1339207.04845815,17621.14537444934,75.66666666666666,124.99733330488829,220,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,8810.57268722467,8810.57268722467,51,101,76.0,28.867513459481287,833.3333333333334,0,0,0,0,0,0,0,0,1.0,76.0,51.0,101.0,0,0,0,0,0,0,0,25,0,50,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,149,2,2,328,326,164,164,164.0,0.0,163,163,163.0,0.0,4389261.744966444,26845.63758389261,49.66666666666667,79.96457549023401,142,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,13422.818791946307,13422.818791946307,163,164,163.5,0.577350269189623,0.3333333333333301,0,0,0,0,0,0,0,0,1.0,163.5,164.0,163.0,0,0,0,0,0,0,0,82,0,81,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,16,11,0,704,0,64,64,64.0,0.0,0,0,0.0,0.0,44000000.0,687500.0,1.6,1.577621275493231,6,1,16,1.6,1.577621275493231,6,1,0,0.0,0.0,0,0,0,0,0,0,0,0,88,0,687500.0,0.0,64,64,64.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.0,64.0,0.0,704,11,44000000,0,0,0,1,64,0,0,0,0,10,8,0.0,0.0,0,0,0.0,0.0,0,0
17,113976922,267,0,20447,0,153,37,76.58052434456935,44.14062536080371,0,0,0.0,0.0,179.3959657903378,2.342579491662356,428484.66917293234,3701805.225410001,48523116,0,113976922,428484.66917293234,3701805.225410001,48523116,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2136,0,2.342579491662356,0.0,37,153,76.58052434456935,44.14062536080371,1948.394807242828,0,0,0,0,0,0,0,0,0.0,76.58052434456928,76.58052434456928,0.0,2044,26,4794,0,0,0,1,76,0,0,0,0,266,8,2745981.5,5491934.333333353,10983883,14,25498178.0,18833046.47210141,48523116,5463561
17,31059,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,6439.357352136257,128.78714704272514,10353.0,17924.99380753031,31051,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,64.39357352136257,64.39357352136257,34,66,50.0,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,50.0,34.0,66.0,0,0,0,0,0,0,0,17,0,33,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,348,2,2,68,190,34,34,34.0,0.0,95,95,95.0,0.0,741379.3103448276,11494.25287356322,116.0,195.72429588582,342,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,5747.126436781609,5747.126436781609,34,95,64.5,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,1.0,64.5,34.0,95.0,0,0,0,0,0,0,0,17,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,30542,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,3994.4993779058345,65.48359635911204,30542.0,0.0,30542,30542,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.74179817955602,32.74179817955602,45,77,61.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,61.0,45.0,77.0,0,0,0,0,0,0,0,22,0,38,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0
17,845,2,2,46,196,23,23,23.0,0.0,98,98,98.0,0.0,286390.53254437866,4733.727810650888,281.66666666666663,482.6648250425271,839,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,2366.863905325444,2366.863905325444,23,98,60.5,43.30127018922193,1875.0,0,0,0,0,0,0,0,0,1.0,60.5,23.0,98.0,0,0,0,0,0,0,0,11,0,49,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,441,1,1,34,109,34,34,34.0,0.0,109,109,109.0,0.0,324263.03854875284,4535.14739229025,441.0,0.0,441,441,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2267.573696145125,2267.573696145125,34,109,71.5,53.033008588991066,2812.5,0,0,0,0,0,0,0,0,1.0,71.5,34.0,109.0,0,0,0,0,0,0,0,17,0,54,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0
17,171,2,2,46,196,23,23,23.0,0.0,98,98,98.0,0.0,1415204.678362573,23391.812865497075,57.0,91.7986928011505,163,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,11695.906432748538,11695.906432748538,23,98,60.5,43.30127018922193,1875.0,0,0,0,0,0,0,0,0,1.0,60.5,23.0,98.0,0,0,0,0,0,0,0,11,0,49,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,230,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,869565.2173913043,17391.304347826088,76.66666666666666,126.72937044479204,223,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,8695.652173913044,8695.652173913044,34,66,50.0,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,50.0,34.0,66.0,0,0,0,0,0,0,0,17,0,33,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,286,2,2,68,190,34,34,34.0,0.0,95,95,95.0,0.0,902097.902097902,13986.013986013986,95.33333333333334,164.2569125891916,285,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,6993.006993006993,6993.006993006993,34,95,64.5,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,1.0,64.5,34.0,95.0,0,0,0,0,0,0,0,17,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,3014981,6,0,300,0,50,50,50.0,0.0,0,0,0.0,0.0,99.50311461332592,1.9900622922665183,602996.2,825699.3201021786,1515150,3,3014981,602996.2,825699.3201021786,1515150,3,0,0.0,0.0,0,0,0,0,0,0,0,0,48,0,1.9900622922665183,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0.0,0,0,0,0,0,0,1,50,0,0,0,0,5,8,0.0,0.0,0,0,0.0,0.0,0,0
1,3014984,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.990060312094525,602996.8,825700.5980939459,1515152,3,3014984,602996.8,825700.5980939459,1515152,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1.990060312094525,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
17,421039,22,0,924,0,42,42,42.0,0.0,0,0,0.0,0.0,2194.57104923772,52.25169164851712,20049.47619047619,91872.74319874152,421015,1,421039,20049.47619047619,91872.74319874152,421015,1,0,0.0,0.0,0,0,0,0,0,0,0,0,176,0,52.25169164851712,0.0,42,42,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.0,42.0,0.0,924,22,2194,0,0,0,1,42,0,0,0,0,21,8,0.0,0.0,0,0,0.0,0.0,0,0
17,420984,22,0,968,0,44,44,44.0,0.0,0,0,0.0,0.0,2299.374798092089,52.258518138456566,20046.857142857145,91860.74121477886,420960,1,420984,20046.857142857145,91860.74121477886,420960,1,0,0.0,0.0,0,0,0,0,0,0,0,0,176,0,52.258518138456566,0.0,44,44,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,44.0,44.0,0.0,968,22,2299,0,0,0,1,44,0,0,0,0,21,8,0.0,0.0,0,0,0.0,0.0,0,0
17,263,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,760456.2737642586,15209.125475285173,87.66666666666666,146.64696837416494,257,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,7604.5627376425855,7604.5627376425855,34,66,50.0,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,50.0,34.0,66.0,0,0,0,0,0,0,0,17,0,33,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
17,322,2,2,68,190,34,34,34.0,0.0,95,95,95.0,0.0,801242.2360248447,12422.360248447205,107.33333333333331,143.67440041055795,271,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,0,0,16,16,6211.180124223602,6211.180124223602,34,95,64.5,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,1.0,64.5,34.0,95.0,0,0,0,0,0,0,0,17,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0
